9
0.0
0.0001184
3.3297900000e+05 0.0000000000e+00 -0.0000000000e+00 0.0000000000e+00 -7.3011019480e-04 -2.7863115859e-03 0.0000000000e+00
5.5280000000e-02 2.7556098019e-01 -2.7172623392e-01 0.0000000000e+00 7.0164067936e+00 7.1133801896e+00 0.0000000000e+00
8.1600000000e-01 2.8973993813e-01 6.6273196562e-01 0.0000000000e+00 -6.7627402115e+00 2.9534984159e+00 0.0000000000e+00
1.0000000000e+00 -9.8485675782e-01 -1.7337002790e-01 0.0000000000e+00 1.0885537751e+00 -6.1906413210e+00 0.0000000000e+00
1.0800000000e-01 -3.3337785990e-01 -1.4860646697e+00 0.0000000000e+00 4.9560712832e+00 -1.1147754963e+00 0.0000000000e+00
3.1790000000e+02 4.5999277751e+00 -2.4250081369e+00 0.0000000000e+00 1.2863895933e+00 2.4387138152e+00 0.0000000000e+00
9.5140000000e+01 7.2582291626e+00 6.2525602294e+00 0.0000000000e+00 -1.3360890068e+00 1.5473532361e+00 0.0000000000e+00
1.4540000000e+01 -3.5244463995e+00 1.8873745722e+01 0.0000000000e+00 -1.4064309634e+00 -2.6528414238e-01 0.0000000000e+00
1.7080000000e+01 1.9620828250e+01 2.2760175719e+01 0.0000000000e+00 -8.6417770819e-01 7.4156457712e-01 0.0000000000e+00
